-0.14528140425682068,-0.9560493230819702,0.24136246740818024,172001520.0,-582036544.0,571840512.0,-676438336.0
-0.13380539417266846,-0.9731412529945374,0.21706750988960266,-95363616.0,-325190656.0,747349888.0,-692492928.0
-0.13563667237758636,-0.9666707515716553,0.24649004638195038,-348770432.0,-20528412.0,813510272.0,-607503360.0
-0.12989866733551025,-0.9786350727081299,0.24356000125408173,-551198784.0,287137824.0,760660992.0,-433645216.0
-0.13441582024097443,-0.9753387570381165,0.23928701877593994,-674689536.0,558239872.0,591626496.0,-189899568.0
-0.14259552955627441,-0.9738737344741821,0.2597973346710205,-695754560.0,740570112.0,338543904.0,76098600.0
-0.14589183032512665,-0.9730191826820374,0.22341594099998474,-614937664.0,814826624.0,36284172.0,330929216.0
-0.13050909340381622,-0.9680136442184448,0.2381882518529892,-444626912.0,769829184.0,-271192416.0,537630080.0
-0.12586985528469086,-0.9538517594337463,0.2499084323644638,-209390400.0,612374336.0,-539029888.0,665974208.0
-0.12171895802021027,-0.9545843005180359,0.2481992393732071,56462208.0,365450976.0,-728215616.0,697051712.0
-0.134782075881958,-0.9687461853027344,0.2523501515388489,313912160.0,64958700.0,-811277120.0,626091392.0
-0.1291661560535431,-0.9960932731628418,0.24942009150981903,529815040.0,-252177472.0,-773413568.0,458754336.0
-0.1291661560535431,-0.9833964109420776,0.24917592108249664,662611584.0,-524918240.0,-621774336.0,227431168.0
-0.12281772494316101,-0.9781467318534851,0.25906482338905334,698988416.0,-720626112.0,-379023264.0,-37095232.0
-0.13221828639507294,-0.9510438442230225,0.266267865896225,633289536.0,-810897344.0,-80879120.0,-296259968.0
-0.1229398101568222,-0.956537663936615,0.26687827706336975,474738144.0,-782810368.0,229127840.0,-512106976.0
-0.13539250195026398,-0.9490904808044434,0.26065194606781006,246613792.0,-640410368.0,505801472.0,-652795968.0
-0.13136368989944458,-0.9569039344787598,0.2505188584327698,-17548272.0,-404508992.0,708504256.0,-697859392.0
-0.12330606579780579,-0.9614210724830627,0.25723356008529663,-285214176.0,-102081808.0,808461824.0,-638391040.0
-0.11366133391857147,-0.9711878895759583,0.24929800629615784,-504756576.0,208933264.0,786483712.0,-485728896.0
