151881.0,293789.0,142825.0,287009.0
151923.0,293853.0,142811.0,287113.0
151954.0,293931.0,142846.0,287104.0
152020.0,294068.0,142806.0,287105.0
152049.0,294147.0,142788.0,287091.0
152091.0,294236.0,142782.0,287117.0
152152.0,294357.0,142767.0,287076.0
152203.0,294501.0,142746.0,287100.0
152276.0,294656.0,142729.0,287096.0
152347.0,294818.0,142720.0,287049.0
152411.0,295018.0,142702.0,287079.0
152500.0,295203.0,142687.0,287029.0
152606.0,295393.0,142694.0,287078.0
152676.0,295653.0,142678.0,287116.0
152785.0,295866.0,142679.0,287062.0
152872.0,296044.0,142641.0,287023.0
152931.0,296160.0,142614.0,286993.0
152917.0,296084.0,142594.0,286926.0
152871.0,295877.0,142829.0,286649.0
151701.0,293080.0,142826.0,286723.0
151661.0,293012.0,142841.0,286749.0
151639.0,292955.0,142843.0,286780.0
151610.0,292892.0,142848.0,286802.0
151605.0,292911.0,142884.0,286821.0
151575.0,292849.0,142858.0,286855.0
151563.0,292869.0,142876.0,286890.0
151557.0,292854.0,142858.0,286859.0
151532.0,292815.0,142856.0,286876.0
151522.0,292842.0,142846.0,286862.0
151530.0,292888.0,142850.0,286860.0
151557.0,292934.0,142837.0,286920.0
151596.0,293047.0,142852.0,286947.0
151644.0,293142.0,142837.0,286937.0
151684.0,293262.0,142829.0,286982.0
151730.0,293391.0,142834.0,286998.0
151797.0,293528.0,142811.0,287006.0
151834.0,293678.0,142823.0,287019.0
151420.0,292632.0,142309.0,286366.0
151455.0,292765.0,142289.0,286360.0
151505.0,292895.0,142275.0,286336.0
151593.0,293053.0,142276.0,286329.0
151645.0,293208.0,142268.0,286334.0
151718.0,293387.0,142252.0,286368.0
151804.0,293566.0,142263.0,286357.0
151869.0,293756.0,142249.0,286364.0
151963.0,293932.0,142251.0,286407.0
152036.0,294132.0,142238.0,286402.0
152147.0,294327.0,142239.0,286424.0
152213.0,294529.0,142240.0,286483.0
152296.0,294758.0,142241.0,286492.0
152386.0,294988.0,142240.0,286517.0
152528.0,295220.0,142273.0,286550.0
152618.0,295451.0,142223.0,286526.0
152693.0,295683.0,142226.0,286553.0
152785.0,295919.0,142220.0,286574.0
152888.0,296186.0,142585.0,286844.0
152739.0,295493.0,142565.0,286780.0
152557.0,295092.0,142566.0,286750.0
152420.0,294672.0,142505.0,286644.0
152241.0,294351.0,142504.0,286595.0
152099.0,293998.0,142466.0,286546.0
151957.0,293665.0,142443.0,286517.0
151818.0,293332.0,142410.0,286442.0
151658.0,293044.0,142382.0,286440.0
151571.0,292834.0,142376.0,286401.0
151519.0,292742.0,142379.0,286396.0
151484.0,292668.0,142373.0,286379.0
151444.0,292627.0,142349.0,286364.0
151426.0,292581.0,142344.0,286359.0
151388.0,292519.0,142327.0,286326.0
151387.0,292513.0,142314.0,286321.0
151359.0,292493.0,142311.0,286324.0
151371.0,292522.0,142322.0,286336.0
151390.0,292555.0,142301.0,286325.0
151242.0,292125.0,141913.0,285834.0
151173.0,291985.0,141920.0,285877.0
151110.0,291854.0,141923.0,285814.0
151072.0,291818.0,141910.0,285828.0
151023.0,291725.0,141889.0,285794.0
151013.0,291641.0,141862.0,285793.0
150957.0,291559.0,141838.0,285754.0
150929.0,291526.0,141832.0,285749.0
150934.0,291486.0,141825.0,285674.0
150929.0,291529.0,141803.0,285730.0
150953.0,291619.0,141813.0,285669.0
150987.0,291688.0,141794.0,285701.0
151028.0,291785.0,141806.0,285701.0
151062.0,291836.0,141769.0,285711.0
151090.0,291935.0,141766.0,285683.0
151170.0,292097.0,141776.0,285666.0
151253.0,292230.0,141773.0,285723.0
151298.0,292410.0,141760.0,285692.0
151365.0,292556.0,142208.0,286568.0
152977.0,296393.0,142241.0,286630.0
153117.0,296637.0,142233.0,286657.0
153217.0,296838.0,142227.0,286643.0
153312.0,297123.0,142242.0,286715.0
153409.0,297335.0,142236.0,286730.0
153494.0,297550.0,142207.0,286622.0
153504.0,297523.0,142168.0,286506.0
153431.0,297319.0,142132.0,286428.0
153283.0,296819.0,142126.0,286389.0
153053.0,296307.0,142121.0,286273.0
152850.0,295751.0,142114.0,286271.0
152575.0,295186.0,142082.0,286230.0
152383.0,294660.0,142038.0,286149.0
152147.0,294100.0,142022.0,286048.0
151904.0,293621.0,142000.0,285978.0
151712.0,293115.0,141977.0,285939.0
151482.0,292641.0,141952.0,285946.0
151347.0,292343.0,141933.0,285850.0
153022.0,296022.0,141672.0,285570.0
152832.0,295551.0,141642.0,285494.0
152633.0,295110.0,141644.0,285461.0
152442.0,294678.0,141610.0,285404.0
152286.0,294265.0,141599.0,285355.0
152148.0,293917.0,141584.0,285264.0
151952.0,293510.0,141572.0,285307.0
151825.0,293208.0,141582.0,285244.0
151729.0,293039.0,141540.0,285278.0
151691.0,292992.0,141547.0,285277.0
151704.0,292948.0,141554.0,285253.0
151684.0,292925.0,141562.0,285254.0
151694.0,292939.0,141537.0,285247.0
151698.0,292941.0,141534.0,285251.0
151681.0,292925.0,141540.0,285184.0
151688.0,292972.0,141535.0,285192.0
151729.0,292982.0,141515.0,285229.0
151732.0,293064.0,141527.0,285219.0
151780.0,293167.0,141753.0,285735.0
151470.0,292777.0,141759.0,285698.0
151571.0,292968.0,141758.0,285801.0
151644.0,293224.0,141760.0,285769.0
151785.0,293445.0,141789.0,285825.0
151877.0,293716.0,141797.0,285854.0
152003.0,293973.0,141801.0,285867.0
152155.0,294209.0,141778.0,285859.0
152238.0,294527.0,141809.0,285904.0
152395.0,294896.0,141815.0,285909.0
152525.0,295208.0,141781.0,285942.0
152663.0,295569.0,141794.0,285901.0
152832.0,295904.0,141764.0,285905.0
152976.0,296203.0,141787.0,285931.0
153102.0,296524.0,141781.0,285931.0
153225.0,296790.0,141772.0,285878.0
153286.0,296892.0,141742.0,285840.0
153279.0,296822.0,141733.0,285710.0
153188.0,296490.0,141702.0,285646.0
153570.0,297263.0,141599.0,285670.0
153655.0,297540.0,141569.0,285698.0
153734.0,297679.0,141565.0,285633.0
153715.0,297563.0,141537.0,285522.0
153609.0,297195.0,141519.0,285427.0
153409.0,296689.0,141484.0,285380.0
153169.0,296121.0,141482.0,285323.0
153070.0,295808.0,141455.0,285295.0
152849.0,295258.0,141426.0,285221.0
152587.0,294709.0,141465.0,285217.0
152397.0,294266.0,141387.0,285197.0
152169.0,293779.0,141397.0,285112.0
151966.0,293338.0,141384.0,285098.0
151779.0,292907.0,141397.0,285072.0
151687.0,292664.0,141384.0,285041.0
151621.0,292539.0,141335.0,285015.0
151512.0,292388.0,141340.0,285013.0
151506.0,292349.0,141427.0,285091.0
151487.0,292332.0,141522.0,285279.0
151854.0,293298.0,141530.0,285279.0
151908.0,293457.0,141531.0,285312.0
152002.0,293677.0,141530.0,285279.0
152066.0,293861.0,141508.0,285320.0
152178.0,294090.0,141537.0,285350.0
152280.0,294273.0,141548.0,285377.0
152336.0,294459.0,141520.0,285382.0
152445.0,294683.0,141553.0,285387.0
152558.0,294920.0,141561.0,285449.0
152644.0,295186.0,141569.0,285440.0
152757.0,295395.0,141559.0,285484.0
152857.0,295645.0,141560.0,285519.0
152948.0,295889.0,141562.0,285535.0
153056.0,296076.0,141560.0,285530.0
153160.0,296317.0,141567.0,285541.0
153263.0,296537.0,141539.0,285500.0
153352.0,296784.0,141546.0,285616.0
153432.0,296975.0,141572.0,285637.0
152709.0,295167.0,141384.0,285276.0
152794.0,295427.0,141410.0,285315.0
152911.0,295660.0,141411.0,285323.0
152991.0,295930.0,141408.0,285442.0
153039.0,296136.0,141408.0,285366.0
153268.0,296426.0,141383.0,285404.0
153256.0,296650.0,141398.0,285439.0
153432.0,296857.0,141405.0,285462.0
153479.0,297033.0,141382.0,285429.0
153641.0,297074.0,141370.0,285304.0
153467.0,296800.0,141327.0,285219.0
153232.0,296248.0,141304.0,285092.0
152998.0,295651.0,141269.0,285051.0
152719.0,294880.0,141266.0,284966.0
152472.0,294331.0,141256.0,284897.0
152201.0,293733.0,141219.0,284817.0
152001.0,293298.0,141199.0,284792.0
151764.0,292706.0,141185.0,284742.0
151554.0,292239.0,141425.0,285128.0
151487.0,292321.0,141434.0,285062.0
151444.0,292276.0,141378.0,285052.0
151454.0,292241.0,141388.0,285048.0
151464.0,292283.0,141382.0,285037.0
151464.0,292337.0,141365.0,285013.0
151507.0,292426.0,141379.0,285040.0
151579.0,292544.0,141399.0,285067.0
151655.0,292770.0,141369.0,285102.0
151724.0,292943.0,141410.0,285137.0
151813.0,293130.0,141361.0,285125.0
151901.0,293361.0,141379.0,285148.0
152000.0,293582.0,141353.0,285142.0
152123.0,293820.0,141380.0,285155.0
152206.0,294098.0,141373.0,285187.0
152312.0,294308.0,141374.0,285232.0
152420.0,294539.0,141389.0,285272.0
152520.0,294728.0,141404.0,285253.0
152622.0,294976.0,141412.0,285317.0
