0.07227444648742676,0.9168599843978882,0.40373581647872925,-213136064.0,-518656896.0,476249344.0,782097216.0
0.06995482742786407,0.9190574884414673,0.4027591347694397,-491400448.0,-660051840.0,246690576.0,644144704.0
0.07215236127376556,0.9195458292961121,0.4023928642272949,-701258048.0,-704484224.0,-25675810.0,405217696.0
0.0693444013595581,0.9200341701507568,0.4049566686153412,-802400000.0,-643183616.0,-288054432.0,111423912.0
0.07190819084644318,0.9200341701507568,0.4053229093551636,-785834752.0,-487506304.0,-508156096.0,-198746768.0
0.0734952986240387,0.9139299392700195,0.4049566686153412,-653925120.0,-260276544.0,-653734528.0,-479781952.0
0.07105359435081482,0.9078256487846375,0.4062995910644531,-426039520.0,5181230.0,-703406528.0,-690365312.0
0.0714198499917984,0.9096569418907166,0.4062995910644531,-135629984.0,269820128.0,-649869312.0,-799620544.0
0.07312904298305511,0.91331946849823,0.40410205721855164,174748976.0,494843168.0,-500992288.0,-791530944.0
0.07276278734207153,0.9168599843978882,0.4008057713508606,465526848.0,649930560.0,-272588352.0,-662942016.0
0.07166402041912079,0.9183250069618225,0.39970698952674866,680806208.0,704899456.0,-8809867.0,-438706688.0
0.07080942392349243,0.9158833026885986,0.39763155579566956,796156288.0,656375232.0,256321408.0,-150092096.0
0.07105359435081482,0.9109998941421509,0.39787572622299194,794636160.0,511487072.0,483839936.0,160482800.0
0.07032108306884766,0.9068489670753479,0.4006836712360382,676469760.0,291488768.0,640394176.0,447481600.0
0.07056525349617004,0.904163122177124,0.3986082375049591,458955040.0,28768516.0,703023104.0,668739648.0
0.06714686751365662,0.9035526514053345,0.39763155579566956,174116592.0,-238154496.0,662524480.0,791800896.0
0.0675131231546402,0.9073373079299927,0.3968990445137024,-143596656.0,-475087648.0,520474464.0,797307712.0
0.06861189007759094,0.9101452827453613,0.39775362610816956,-433051616.0,-636022336.0,304279872.0,684307840.0
0.06800146400928497,0.9116103053092957,0.39628860354423523,-658928896.0,-703619712.0,43431816.0,470921600.0
0.0693444013595581,0.9096569418907166,0.39628860354423523,-788141568.0,-667940224.0,-223863120.0,188402592.0
0.07093150913715363,0.9092906713485718,0.3990965783596039,-801699584.0,-534245664.0,-458235840.0,-121658368.0
0.07447198033332825,0.9103894233703613,0.3990965783596039,-697599168.0,-322189600.0,-625400960.0,-413937664.0
0.07447198033332825,0.9094127416610718,0.39738738536834717,-485129888.0,-56323200.0,-701505792.0,-649836800.0
0.07410572469234467,0.9113661050796509,0.39763155579566956,-205284512.0,211850096.0,-671659648.0,-784074368.0
0.07496032118797302,0.9146624207496643,0.39628860354423523,104738992.0,448959904.0,-543272512.0,-803269056.0
0.07361738383769989,0.9146624207496643,0.39811989665031433,399345408.0,620191552.0,-335145440.0,-704616704.0
0.07508240640163422,0.9160053730010986,0.3986082375049591,635386560.0,700420352.0,-77786000.0,-502559552.0
0.07447198033332825,0.9156391024589539,0.40019533038139343,778169984.0,677841920.0,191016864.0,-226750640.0
0.07361738383769989,0.9138078093528748,0.39970698952674866,806734272.0,555780928.0,431782080.0,82298968.0
0.07373946905136108,0.9142961502075195,0.40129411220550537,713336256.0,346449312.0,612543296.0,385793312.0
0.07508240640163422,0.91319739818573,0.4003174304962158,515994208.0,90410864.0,698168448.0,625346432.0
0.07361738383769989,0.9120986461639404,0.4028812050819397,242954672.0,-178880784.0,681312064.0,773117120.0
0.07386155426502228,0.9125869870185852,0.40153828263282776,-65789452.0,-421926208.0,564467520.0,807432960.0
0.0754486620426178,0.9146624207496643,0.40190452337265015,-364873024.0,-602995136.0,364805568.0,723258560.0
0.07483823597431183,0.9158833026885986,0.404346227645874,-610443840.0,-695574208.0,111552640.0,532928096.0
0.07483823597431183,0.9188133478164673,0.40544500946998596,-766403840.0,-686039168.0,-158012656.0,264440784.0
0.07483823597431183,0.9191795587539673,0.4028812050819397,-809388800.0,-572116992.0,-409834656.0,-50289008.0
0.07618117332458496,0.9160053730010986,0.40593335032463074,-731262784.0,-375717216.0,-595019584.0,-350663008.0
0.07447198033332825,0.9150286912918091,0.40568917989730835,-545824192.0,-124193984.0,-692889088.0,-599564864.0
0.0753265768289566,0.9142961502075195,0.4088633954524994,-280336256.0,145520992.0,-689068800.0,-760487296.0
0.07459406554698944,0.9150286912918091,0.4071542024612427,26332174.0,393915232.0,-584153792.0,-809829184.0
0.07264070212841034,0.917348325252533,0.4071542024612427,329106400.0,584484160.0,-393555456.0,-740339712.0
0.07325112819671631,0.9178366661071777,0.40776461362838745,588694848.0,690715200.0,-138721936.0,-556802176.0
0.07386155426502228,0.9188133478164673,0.4050787389278412,755184832.0,691875008.0,130920608.0,-294594944.0
0.0715419352054596,0.9156391024589539,0.4071542024612427,810857536.0,591484288.0,381393312.0,10815912.0
0.07190819084644318,0.9116103053092957,0.40764254331588745,747530944.0,404267744.0,575916352.0,314653664.0
0.06983274221420288,0.9119765758514404,0.4067879319190979,574458560.0,157757488.0,685941248.0,572290176.0
0.06983274221420288,0.9128311276435852,0.4049566686153412,317082240.0,-111846400.0,695324928.0,745918208.0
0.0694664865732193,0.9139299392700195,0.4023928642272949,13120186.0,-365070912.0,602683328.0,810089728.0
0.06922231614589691,0.9135636687278748,0.40373581647872925,-299646912.0,-568721472.0,416305728.0,752581312.0
0.07019899785518646,0.9112440347671509,0.40385788679122925,-561016960.0,-683211136.0,172276960.0,584572224.0
0.06861189007759094,0.9103894233703613,0.40410205721855164,-740034048.0,-697458624.0,-97076752.0,330754688.0
0.06922231614589691,0.9134415984153748,0.4023928642272949,-810432256.0,-609356992.0,-352134624.0,28394480.0
0.06971065700054169,0.9149066209793091,0.4023928642272949,-761887360.0,-431807552.0,-555531392.0,-278165856.0
0.06836771965026855,0.9134415984153748,0.40214869379997253,-601509760.0,-190875264.0,-677399872.0,-543878336.0
0.06629227101802826,0.9117323756217957,0.40166035294532776,-352884480.0,78048552.0,-699864384.0,-729720704.0
0.06690269708633423,0.9090465307235718,0.401049941778183,-45037960.0,341383296.0,-616548928.0,-808837376.0
0.06836771965026855,0.9107556939125061,0.40153828263282776,262729696.0,547976320.0,-443506976.0,-766105856.0
0.06800146400928497,0.9140520095825195,0.40129411220550537,531967616.0,674181824.0,-205357248.0,-610933056.0
0.06726895272731781,0.9125869870185852,0.401049941778183,723105920.0,701455552.0,62956196.0,-366109280.0
0.06971065700054169,0.9119765758514404,0.401049941778183,808127296.0,625784192.0,321990208.0,-67589096.0
0.06922231614589691,0.9114882349967957,0.40178245306015015,774566784.0,458273056.0,533796608.0,240862624.0
0.06836771965026855,0.9134415984153748,0.40349164605140686,627366272.0,223498640.0,667247296.0,513967424.0
0.07117567956447601,0.9101452827453613,0.40410205721855164,381542624.0,-50665808.0,702427328.0,715105280.0
0.07264070212841034,0.9075815081596375,0.404346227645874,84461064.0,-311070144.0,632431872.0,805638336.0
0.07215236127376556,0.9029422402381897,0.4026370346546173,-225021552.0,-525888544.0,469655552.0,777914944.0
0.07361738383769989,0.9078256487846375,0.40153828263282776,-501471392.0,-663509248.0,238010608.0,636045888.0
0.07373946905136108,0.9134415984153748,0.39970698952674866,-704368576.0,-703790848.0,-28552636.0,400811168.0
0.07227444648742676,0.9145403504371643,0.39616653323173523,-803880512.0,-640834560.0,-290905920.0,106782216.0
0.07276278734207153,0.9116103053092957,0.39811989665031433,-783504320.0,-479044224.0,-515197856.0,-210072080.0
0.07239653170108795,0.9097790122032166,0.39763155579566956,-647198208.0,-249711936.0,-657851200.0,-488806400.0
0.07056525349617004,0.9107556939125061,0.39824196696281433,-415971200.0,16184731.0,-703969664.0,-695740032.0
0.07190819084644318,0.9141740798950195,0.39799779653549194,-123693448.0,279695776.0,-646830656.0,-800625920.0
